game,split,parent,idx,iteration,p_same,k_same,nonempty_k,delta_info,delta_score
eahcw,train,22,25,34,0,1,0,0.12207031039098326,-0.020005673758865306
eahcw,train,14,26,35,0,1,1,0.03783334275860173,-0.02859184397163117
eahcw,train,24,27,36,1,0,1,0.0,0.06250177304964533
eahcw,train,26,28,37,0,1,1,0.03610356597257591,0.03554751773049636
eahcw,train,23,29,38,0,1,1,0.0,-0.006678014184397063
eahcw,test,2,5,8,1,0,0,0.0,0.16910886524822688
eahcw,test,3,6,9,0,1,0,0.3862659206581318,-0.28416631205673754
eahcw,test,5,8,14,0,1,1,-0.20760538800056105,-0.49464645390070916
eahcw,test,5,9,15,0,1,1,0.23133335058442128,-0.017492553191489235
eahcw,test,3,10,16,1,0,0,0.0,0.18830992907801414
eahcw,test,9,11,17,0,1,1,0.049701531888156625,-0.020005673758865195
eahcw,test,9,14,20,1,0,1,0.0,0.057774468085106334
eahcw,test,6,17,24,1,0,0,0.0,0.2655560283687944
eahcw,test,10,18,26,0,1,1,0.0,-0.018610283687943263
eahcw,test,2,19,27,0,1,0,0.15609039343016473,0.08190957446808511
eahcw,test,19,20,29,0,1,0,0.0,-0.015249999999999986
eahcw,test,18,21,30,0,1,1,0.30616375901929893,0.013334751773049658
eahcw,test,20,22,31,0,1,0,0.0,-0.056663829787234055
eahcw,test,18,23,32,1,0,1,0.0,0.009447517730496457
eahcw,test,21,24,33,0,1,1,0.0,-0.026398936170212717
eahcw,test,22,25,34,0,1,0,0.1381845836565172,-0.020005673758865306
eahcw,test,14,26,35,0,1,1,0.039875295709197456,-0.02859184397163117
eahcw,test,24,27,36,1,0,1,0.0,0.06250177304964533
eahcw,test,26,28,37,0,1,1,0.03787361879145523,0.03554751773049636
eahcw,test,23,29,38,0,1,1,0.0,-0.006678014184397063
egg,train,2,3,4,1,0,0,0.0,0.07083865248226962
egg,train,3,5,7,0,1,1,0.06982587781526495,0.08250744680851063
egg,train,5,8,13,0,1,1,0.5116820438219565,0.07834255319148942
egg,train,5,9,14,0,1,1,0.152206057228101,-0.01665957446808508
egg,train,9,10,19,0,1,1,0.25249202442924346,-0.01584078014184409
egg,train,9,11,20,1,0,1,0.0,-0.08663687943262421
egg,train,10,13,23,0,1,1,0.08078542712656267,0.04999290780141852
egg,train,10,14,24,1,0,1,0.0,0.08335460992907806
egg,train,10,16,27,0,1,1,0.1615712430778915,-0.03748404255319138
egg,train,13,17,28,1,0,1,0.0,-0.012466312056737539
egg,train,13,18,29,0,1,1,0.0729720306414654,-0.07082446808510645
egg,train,8,19,30,0,1,1,-0.41868825418199096,-0.16501489361702137
egg,train,14,20,31,0,1,1,-0.3335313590975224,0.0157982269503546
egg,train,17,21,32,1,0,1,0.0,-0.06665957446808513
egg,train,13,22,33,0,1,1,-1.0528793083597259,-0.6298737588652483
egg,train,19,23,34,0,1,1,-0.27275097321066766,-0.14997872340425533
egg,train,14,24,35,0,1,1,0.2736660393312116,-0.027516666666666634
egg,train,20,25,36,1,0,1,0.0,-0.053331914893616994
egg,train,18,26,37,0,1,1,0.0,0.0408514184397164
egg,train,14,27,39,0,1,1,0.07298772964007627,0.019144326241134824
egg,train,25,28,40,1,0,1,0.0,0.01668085106382977
egg,test,2,3,4,1,0,0,0.0,0.07083865248226962
egg,test,3,5,7,0,1,1,0.06851144786894792,0.08250744680851063
egg,test,5,8,13,0,1,1,0.5081677660188606,0.07834255319148942
egg,test,5,9,14,0,1,1,0.15502182209853377,-0.01665957446808508
egg,test,9,10,19,0,1,1,0.24730577938336307,-0.01584078014184409
egg,test,9,11,20,1,0,1,0.0,-0.08663687943262421
egg,test,10,13,23,0,1,1,0.08114837654835383,0.04999290780141852
egg,test,10,14,24,1,0,1,0.0,0.08335460992907806
egg,test,10,16,27,0,1,1,0.16064123682999254,-0.03748404255319138
egg,test,13,17,28,1,0,1,0.0,-0.012466312056737539
egg,test,13,18,29,0,1,1,0.07218305122271484,-0.07082446808510645
egg,test,8,19,30,0,1,1,-0.41414562089752294,-0.16501489361702137
egg,test,14,20,31,0,1,1,-0.3307869739574405,0.0157982269503546
egg,test,17,21,32,1,0,1,0.0,-0.06665957446808513
egg,test,13,22,33,0,1,1,-1.0446114439748517,-0.6298737588652483
egg,test,19,23,34,0,1,1,-0.27021834388250654,-0.14997872340425533
egg,test,14,24,35,0,1,1,0.27232665041501436,-0.027516666666666634
egg,test,20,25,36,1,0,1,0.0,-0.053331914893616994
egg,test,18,26,37,0,1,1,0.0,0.0408514184397164
egg,test,14,27,39,0,1,1,0.07267113989309015,0.019144326241134824
egg,test,25,28,40,1,0,1,0.0,0.01668085106382977
f5w3n,train,1,2,4,1,0,0,0.0,0.35855855855855856
f5w3n,train,2,5,8,1,0,1,0.0,0.07612612612612613
f5w3n,train,5,6,10,0,1,1,-0.014482151514758068,-0.001351351351351393
f5w3n,train,4,7,11,0,1,0,-0.10331013643125697,0.013063063063063068
f5w3n,train,2,8,12,1,0,1,0.0,0.07837837837837835
f5w3n,train,5,9,16,1,0,1,0.0,-0.05540540540540545
f5w3n,train,8,10,18,0,1,1,0.3492091794933265,0.014414414414414434
f5w3n,train,6,11,19,0,1,1,0.08682096864526223,0.026126126126126137
f5w3n,train,10,12,20,1,0,1,0.0,0.05990990990990985
f5w3n,train,9,13,21,0,1,1,0.02284642073919163,0.04459459459459464
f5w3n,train,11,14,23,0,1,1,0.05681102834531071,0.07252252252252261
f5w3n,train,13,15,24,1,0,1,0.0,0.02522522522522519
f5w3n,train,12,16,25,0,1,1,0.01185469783039883,0.024324324324324298
f5w3n,train,10,17,26,0,1,1,-0.2118148517991052,0.047747747747747704
f5w3n,train,10,18,28,1,0,1,0.0,-0.2436936936936937
f5w3n,train,15,20,30,0,1,1,-0.2566720821792766,0.09774774774774769
f5w3n,train,17,21,34,0,1,1,1.5478486623249144,-0.19909909909909912
f5w3n,train,14,22,35,0,1,1,0.0,-0.036936936936937004
f5w3n,train,13,23,36,1,0,1,0.0,0.05540540540540534
f5w3n,train,15,24,37,0,1,1,0.05452782051474636,-0.018018018018018
f5w3n,train,6,26,40,1,0,1,0.0,-0.0022522522522522292
f5w3n,train,22,28,43,0,1,1,0.060888290142193435,-0.10000000000000003
f5w3n,train,26,29,44,1,0,1,0.0,0.05135135135135138
f5w3n,test,1,2,4,1,0,0,0.0,0.35855855855855856
f5w3n,test,2,5,8,1,0,1,0.0,0.07612612612612613
f5w3n,test,5,6,10,0,1,1,-0.025188845260695647,-0.001351351351351393
f5w3n,test,4,7,11,0,1,0,-0.10824663260209155,0.013063063063063068
f5w3n,test,2,8,12,1,0,1,0.0,0.07837837837837835
f5w3n,test,5,9,16,1,0,1,0.0,-0.05540540540540545
f5w3n,test,8,10,18,0,1,1,0.3365321100954408,0.014414414414414434
f5w3n,test,6,11,19,0,1,1,0.08361418524408282,0.026126126126126137
f5w3n,test,10,12,20,1,0,1,0.0,0.05990990990990985
f5w3n,test,9,13,21,0,1,1,0.013961394845774189,0.04459459459459464
f5w3n,test,11,14,23,0,1,1,0.05506367897827369,0.07252252252252261
f5w3n,test,13,15,24,1,0,1,0.0,0.02522522522522519
f5w3n,test,12,16,25,0,1,1,0.012831299237885396,0.024324324324324298
f5w3n,test,10,17,26,0,1,1,-0.21419534341136393,0.047747747747747704
f5w3n,test,10,18,28,1,0,1,0.0,-0.2436936936936937
f5w3n,test,15,20,30,0,1,1,-0.24920197600910055,0.09774774774774769
f5w3n,test,17,21,34,0,1,1,1.5030690278700995,-0.19909909909909912
f5w3n,test,14,22,35,0,1,1,0.0,-0.036936936936937004
f5w3n,test,13,23,36,1,0,1,0.0,0.05540540540540534
f5w3n,test,15,24,37,0,1,1,0.054021688541615154,-0.018018018018018
f5w3n,test,6,26,40,1,0,1,0.0,-0.0022522522522522292
f5w3n,test,22,28,43,0,1,1,0.05961052264179001,-0.10000000000000003
f5w3n,test,26,29,44,1,0,1,0.0,0.05135135135135138
logic_gates,train,2,3,4,1,0,0,0.0,0.01806491464510332
logic_gates,train,2,4,6,0,1,0,0.2614290380614772,-0.06944711847002955
logic_gates,train,4,5,7,0,1,0,-0.21996122587401024,0.0139022590168143
logic_gates,train,3,6,8,1,0,1,0.0,-3.2088307020672335e-06
logic_gates,train,3,7,9,0,1,1,-0.12320560494923027,-0.020838948787061995
logic_gates,train,7,8,10,0,1,1,-0.5191419977653857,-0.04999999999999999
logic_gates,train,2,9,11,0,1,0,-0.6322676377753766,-0.07110062893081762
logic_gates,train,4,10,12,1,0,0,0.0,-0.02000256706456166
logic_gates,train,8,11,13,0,1,1,-0.4857703541575239,-0.056093890386343215
logic_gates,train,5,12,14,0,1,0,-1.2124093700585772,-0.05055223976383007
logic_gates,train,6,13,15,0,1,1,-0.002395279762615221,-0.056952733923758214
logic_gates,train,6,14,17,0,1,1,-1.376102172522904,0.05499903735078937
logic_gates,train,12,15,18,0,1,0,0.0,0.05971714157361056
logic_gates,train,8,16,19,0,1,1,0.412371370658988,-0.05054582210242588
logic_gates,train,6,17,20,1,0,1,0.0,0.060572776280323426
logic_gates,train,4,18,21,0,1,0,-1.4132230399246724,-0.0824937427801309
logic_gates,train,14,19,22,0,1,1,0.0824425683041497,-0.04305689256834813
logic_gates,train,10,20,23,0,1,1,-1.4447071693977893,-0.10831889359517391
logic_gates,train,7,21,24,1,0,1,0.0,0.01889166987549737
logic_gates,train,17,22,25,0,1,1,-0.12527061428613995,-0.03612662045950457
logic_gates,train,1,23,27,0,1,0,0.020716551026586538,-0.006639712488769087
logic_gates,train,19,24,28,1,0,1,0.0,1.2835322808407712e-05
logic_gates,train,14,25,29,0,1,1,0.24531337410492743,-0.06249438454627135
logic_gates,train,19,26,30,0,1,1,1.3351274164062212,-0.02914500705942752
logic_gates,train,19,28,34,0,1,1,0.015798029716464435,-0.034160088563727375
logic_gates,train,22,29,35,0,1,1,0.24590938361101178,-0.011926100628930819
logic_gates,test,2,3,4,1,0,0,0.0,0.01806491464510332
logic_gates,test,2,4,6,0,1,0,0.2614290380614772,-0.06944711847002955
logic_gates,test,4,5,7,0,1,0,-0.21996122587401024,0.0139022590168143
logic_gates,test,3,6,8,1,0,1,0.0,-3.2088307020672335e-06
logic_gates,test,3,7,9,0,1,1,-0.12320560494923027,-0.020838948787061995
logic_gates,test,7,8,10,0,1,1,-0.5191419977653857,-0.04999999999999999
logic_gates,test,2,9,11,0,1,0,-0.6322676377753766,-0.07110062893081762
logic_gates,test,4,10,12,1,0,0,0.0,-0.02000256706456166
logic_gates,test,8,11,13,0,1,1,-0.4857703541575239,-0.056093890386343215
logic_gates,test,5,12,14,0,1,0,-1.2124093700585772,-0.05055223976383007
logic_gates,test,6,13,15,0,1,1,-0.002395279762615221,-0.056952733923758214
logic_gates,test,6,14,17,0,1,1,-1.376102172522904,0.05499903735078937
logic_gates,test,12,15,18,0,1,0,0.0,0.05971714157361056
logic_gates,test,8,16,19,0,1,1,0.412371370658988,-0.05054582210242588
logic_gates,test,6,17,20,1,0,1,0.0,0.060572776280323426
logic_gates,test,4,18,21,0,1,0,-1.4132230399246724,-0.0824937427801309
logic_gates,test,14,19,22,0,1,1,0.0824425683041497,-0.04305689256834813
logic_gates,test,10,20,23,0,1,1,-1.4447071693977893,-0.10831889359517391
logic_gates,test,7,21,24,1,0,1,0.0,0.01889166987549737
logic_gates,test,17,22,25,0,1,1,-0.12527061428613995,-0.03612662045950457
logic_gates,test,1,23,27,0,1,0,0.020716551026586538,-0.006639712488769087
logic_gates,test,19,24,28,1,0,1,0.0,1.2835322808407712e-05
logic_gates,test,14,25,29,0,1,1,0.24531337410492743,-0.06249438454627135
logic_gates,test,19,26,30,0,1,1,1.3351274164062212,-0.02914500705942752
logic_gates,test,19,28,34,0,1,1,0.015798029716464435,-0.034160088563727375
logic_gates,test,22,29,35,0,1,1,0.24590938361101178,-0.011926100628930819
n2ntd,train,2,3,4,1,0,0,0.0,0.4610904123199205
n2ntd,train,2,4,5,0,1,0,-0.12836413005400593,0.1333084947839046
n2ntd,train,1,5,6,0,1,0,0.05272979791927468,-2.4838549428751744e-05
n2ntd,train,3,6,7,0,1,1,-0.1848461340904619,0.05695168902136116
n2ntd,train,4,7,8,1,0,0,0.0,0.25057998012916044
n2ntd,train,5,8,9,0,1,0,0.06100728000480893,-0.06331097863884749
n2ntd,train,7,9,10,0,1,1,0.11902079972027724,0.01751179831097871
n2ntd,train,3,10,13,0,1,1,0.06266377986730398,0.020009935419771474
n2ntd,train,4,11,14,0,1,0,0.12122838098142186,0.06664182811723801
n2ntd,train,9,12,15,0,1,1,0.0,0.08526390958768004
n2ntd,train,10,13,16,1,0,1,0.0,-0.014483358171882732
n2ntd,train,6,15,18,0,1,1,-0.06536198135975724,-0.01247826626924986
n2ntd,train,15,16,20,1,0,1,0.0,0.051363015399900736
n2ntd,train,5,19,24,1,0,0,0.0,0.31724664679582715
n2ntd,train,13,20,25,0,1,1,0.346097457349253,-0.04023534525583705
n2ntd,train,19,21,26,0,1,1,0.07449522002781883,-0.013890958768007944
n2ntd,train,6,22,27,0,1,1,0.15458453621616663,-0.06940511674118233
n2ntd,train,1,23,28,1,0,0,0.0,0.04164803775459508
n2ntd,train,12,24,29,0,1,1,-0.11780200357719539,-0.011102831594634877
n2ntd,train,20,25,30,0,1,1,0.5719351997646029,-0.018936910084451086
n2ntd,train,20,26,31,0,1,1,-0.41645047006229685,-0.373025956284153
n2ntd,train,22,27,33,0,1,1,-0.47051237087083886,-0.02999006458022846
n2ntd,train,15,28,34,0,1,1,-0.38105060427407955,-0.5512636612021857
n2ntd,train,16,29,35,0,1,1,0.25171799578920884,-0.028639468455042394
n2ntd,test,2,3,4,1,0,0,0.0,0.4610904123199205
n2ntd,test,2,4,5,0,1,0,-0.11780326565042909,0.1333084947839046
n2ntd,test,1,5,6,0,1,0,0.045767429096561285,-2.4838549428751744e-05
n2ntd,test,3,6,7,0,1,1,-0.20338670315786667,0.05695168902136116
n2ntd,test,4,7,8,1,0,0,0.0,0.25057998012916044
n2ntd,test,5,8,9,0,1,0,0.06441675066767583,-0.06331097863884749
n2ntd,test,7,9,10,0,1,1,0.1104079144261676,0.01751179831097871
n2ntd,test,3,10,13,0,1,1,0.061741643238619526,0.020009935419771474
n2ntd,test,4,11,14,0,1,0,0.12374906733501123,0.06664182811723801
n2ntd,test,9,12,15,0,1,1,0.0,0.08526390958768004
n2ntd,test,10,13,16,1,0,1,0.0,-0.014483358171882732
n2ntd,test,6,15,18,0,1,1,-0.06318882711949492,-0.01247826626924986
n2ntd,test,15,16,20,1,0,1,0.0,0.051363015399900736
n2ntd,test,5,19,24,1,0,0,0.0,0.31724664679582715
n2ntd,test,13,20,25,0,1,1,0.339914870853409,-0.04023534525583705
n2ntd,test,19,21,26,0,1,1,0.08408328532005949,-0.013890958768007944
n2ntd,test,6,22,27,0,1,1,0.16972605809109265,-0.06940511674118233
n2ntd,test,1,23,28,1,0,0,0.0,0.04164803775459508
n2ntd,test,12,24,29,0,1,1,-0.13846442083620536,-0.011102831594634877
n2ntd,test,20,25,30,0,1,1,0.531706544023755,-0.018936910084451086
n2ntd,test,20,26,31,0,1,1,-0.4316368995144828,-0.373025956284153
n2ntd,test,22,27,33,0,1,1,-0.47923758768384095,-0.02999006458022846
n2ntd,test,15,28,34,0,1,1,-0.3790319802499099,-0.5512636612021857
n2ntd,test,16,29,35,0,1,1,0.2532026929694453,-0.028639468455042394
s2kt7,train,1,2,6,0,1,0,0.2734934326027717,-0.05669979832901182
s2kt7,train,1,3,11,0,1,0,0.26086572833261956,-0.006699798329011811
s2kt7,train,2,4,12,1,0,0,0.0,0.31174805531547106
s2kt7,train,4,5,13,0,1,1,-0.11618701889057259,-0.07163569576490925
s2kt7,train,4,6,14,0,1,1,0.27053039587449224,-0.052462906943244014
s2kt7,train,1,7,15,0,1,0,0.1367391328821833,-0.023330452319216363
s2kt7,train,6,8,16,1,0,1,0.0,0.013334773840391778
s2kt7,train,7,9,17,0,1,0,0.03231259109614981,-0.043350619418035155
s2kt7,train,4,10,19,0,1,1,-0.03801869964684379,-0.16833261307980407
s2kt7,train,5,11,21,0,1,1,-0.14236899441439865,-0.20339671564390666
s2kt7,train,10,12,22,0,1,1,-0.19587536774739944,-0.08252196773264191
s2kt7,train,3,13,23,0,1,0,-0.26642912449647815,-0.04666810717372516
s2kt7,train,4,14,24,1,0,1,0.0,-0.03334053586862579
s2kt7,train,8,15,25,0,1,1,-0.16348907004278446,-0.2575111639297032
s2kt7,train,14,16,26,0,1,1,-0.11846798055568775,-0.1283571016997983
s2kt7,train,14,17,27,0,1,1,0.32841173616729136,-0.0916270527225583
s2kt7,train,17,18,28,1,0,1,0.0,-0.1200273696341112
s2kt7,train,4,19,29,0,1,1,0.448916780956476,-0.10830812445980986
s2kt7,train,12,20,30,0,1,1,-0.06176666602116143,-0.02411300777873812
s2kt7,train,6,21,32,1,0,1,0.0,0.04745786516853934
s2kt7,train,16,22,34,0,1,1,0.11007794010727268,0.12087474791126479
s2kt7,train,19,23,35,0,1,1,0.19266230208898283,0.14000432152117548
s2kt7,train,5,24,36,1,0,1,0.0,0.09167747046960528
s2kt7,train,24,25,37,0,1,1,0.11710560595627306,-0.06502232785940648
s2kt7,train,15,26,38,0,1,1,0.31111778760877185,0.07501080380293863
s2kt7,train,19,27,39,0,1,1,-0.4371604931843224,-0.1667170844137136
s2kt7,train,24,28,40,1,0,1,0.0,-0.11917278882166518
s2kt7,train,16,29,41,0,1,1,-0.06994825365032376,0.08336934600979545
s2kt7,test,1,2,6,0,1,0,0.27978549224939975,-0.05669979832901182
s2kt7,test,1,3,11,0,1,0,0.2671523335260536,-0.006699798329011811
s2kt7,test,2,4,12,1,0,0,0.0,0.31174805531547106
s2kt7,test,4,5,13,0,1,1,-0.1194967214792324,-0.07163569576490925
s2kt7,test,4,6,14,0,1,1,0.27779734241037446,-0.052462906943244014
s2kt7,test,1,7,15,0,1,0,0.15965408566796502,-0.023330452319216363
s2kt7,test,6,8,16,1,0,1,0.0,0.013334773840391778
s2kt7,test,7,9,17,0,1,0,0.019492883495406566,-0.043350619418035155
s2kt7,test,4,10,19,0,1,1,-0.020662074545801712,-0.16833261307980407
s2kt7,test,5,11,21,0,1,1,-0.13735231705733197,-0.20339671564390666
s2kt7,test,10,12,22,0,1,1,-0.22036832799358252,-0.08252196773264191
s2kt7,test,3,13,23,0,1,0,-0.26537220195139866,-0.04666810717372516
s2kt7,test,4,14,24,1,0,1,0.0,-0.03334053586862579
s2kt7,test,8,15,25,0,1,1,-0.1606392489187034,-0.2575111639297032
s2kt7,test,14,16,26,0,1,1,-0.12428122277554399,-0.1283571016997983
s2kt7,test,14,17,27,0,1,1,0.3313290439682265,-0.0916270527225583
s2kt7,test,17,18,28,1,0,1,0.0,-0.1200273696341112
s2kt7,test,4,19,29,0,1,1,0.46330852562849045,-0.10830812445980986
s2kt7,test,12,20,30,0,1,1,-0.05314537802582675,-0.02411300777873812
s2kt7,test,6,21,32,1,0,1,0.0,0.04745786516853934
s2kt7,test,16,22,34,0,1,1,0.11401128693269735,0.12087474791126479
s2kt7,test,19,23,35,0,1,1,0.19327634876047983,0.14000432152117548
s2kt7,test,5,24,36,1,0,1,0.0,0.09167747046960528
s2kt7,test,24,25,37,0,1,1,0.12006288383516739,-0.06502232785940648
s2kt7,test,15,26,38,0,1,1,0.3097684875055058,0.07501080380293863
s2kt7,test,19,27,39,0,1,1,-0.4386531209792651,-0.1667170844137136
s2kt7,test,24,28,40,1,0,1,0.0,-0.11917278882166518
s2kt7,test,16,29,41,0,1,1,-0.0656667318778208,0.08336934600979545
va6fq,train,2,4,4,1,0,0,0.0,-0.01663003663003665
va6fq,train,1,5,5,0,1,0,1.3076607401525087,-0.1090650183150183
va6fq,train,1,6,8,1,0,0,0.0,-0.06163553113553116
va6fq,train,4,7,9,0,1,1,0.10141838914708101,0.11661172161172167
va6fq,train,7,9,11,0,1,1,-0.29224232762798286,-0.06328205128205133
va6fq,train,4,12,17,0,1,1,-0.5936003009906868,-0.24983516483516482
va6fq,train,7,13,18,0,1,1,-0.6990588556246513,-0.38311355311355316
va6fq,train,7,14,21,0,1,1,0.05436400000316777,-0.11320879120879129
va6fq,train,1,16,23,0,1,0,-0.6118852090672035,-0.22660073260073263
va6fq,train,3,17,24,1,0,0,0.0,0.10497619047619045
va6fq,train,4,18,26,0,1,1,-0.13260810531428713,0.04998168498168504
va6fq,train,12,19,27,0,1,1,0.5079316078840687,0.08657142857142858
va6fq,train,17,20,28,1,0,1,0.0,-0.09998168498168497
va6fq,train,6,21,29,0,1,1,1.2977360070523034,-0.036681318681318686
va6fq,train,14,22,30,0,1,1,0.0,0.0832967032967033
va6fq,train,14,23,31,0,1,1,0.0,0.08326007326007329
va6fq,train,22,24,32,1,0,1,0.0,0.0332600732600733
va6fq,train,22,25,33,0,1,1,0.0,-0.020014652014651968
va6fq,train,17,26,34,0,1,1,-0.6005901528386968,-0.28405586080586076
va6fq,train,18,27,35,0,1,1,-0.14424732915798866,0.03668131868131863
va6fq,train,19,28,37,0,1,1,-0.5979524584506839,0.079948717948718
va6fq,train,27,29,38,0,1,1,0.0,-0.04999999999999999
va6fq,test,2,4,4,1,0,0,0.0,-0.01663003663003665
va6fq,test,1,5,5,0,1,0,1.287668721612595,-0.1090650183150183
va6fq,test,1,6,8,1,0,0,0.0,-0.06163553113553116
va6fq,test,4,7,9,0,1,1,0.09512376196058914,0.11661172161172167
va6fq,test,7,9,11,0,1,1,-0.2624268071585798,-0.06328205128205133
va6fq,test,4,12,17,0,1,1,-0.50057225475746,-0.24983516483516482
va6fq,test,7,13,18,0,1,1,-0.60116026947429,-0.38311355311355316
va6fq,test,7,14,21,0,1,1,0.05243232036502676,-0.11320879120879129
va6fq,test,1,16,23,0,1,0,-0.5201860115907535,-0.22660073260073263
va6fq,test,3,17,24,1,0,0,0.0,0.10497619047619045
va6fq,test,4,18,26,0,1,1,-0.1119887948644247,0.04998168498168504
va6fq,test,12,19,27,0,1,1,0.46073060375495345,0.08657142857142858
va6fq,test,17,20,28,1,0,1,0.0,-0.09998168498168497
va6fq,test,6,21,29,0,1,1,1.279365202713584,-0.036681318681318686
va6fq,test,14,22,30,0,1,1,0.0,0.0832967032967033
va6fq,test,14,23,31,0,1,1,0.0,0.08326007326007329
va6fq,test,22,24,32,1,0,1,0.0,0.0332600732600733
va6fq,test,22,25,33,0,1,1,0.0,-0.020014652014651968
va6fq,test,17,26,34,0,1,1,-0.49457417676949067,-0.28405586080586076
va6fq,test,18,27,35,0,1,1,-0.1311876852012286,0.03668131868131863
va6fq,test,19,28,37,0,1,1,-0.539532209172638,0.079948717948718
va6fq,test,27,29,38,0,1,1,0.0,-0.04999999999999999
