game,idx,iteration,ship,status,n_frames,n_errors,original,stripped_header,ratio_of_means,compact_raw,palette_grid_raw,frame_lzma,frame_bzip,gzip_level1,gzip_level9,mean_out_chars,mean_out_gzip,mean_raw_gzip,mean_raw_chars,corpus_gzip,corpus_lzma,output_reuse,raw_reuse,code_sha
colour_lines,12,19,1,ok,109,0,1.1120483498541336,1.1352641798832734,1.1151730557671151,1.1480892450186106,1.3570414402308242,1.0157197270479514,1.0443429686028876,0.9428796115376797,1.125198937553582,175.54128440366972,120.89908256880734,108.41284403669725,914.5688073394496,0.5990361445783132,0.6111111111111112,10.601769911504425,5.694939759036145,d333baa32ef6d52714cee450b5509baa5d363e721c3fe36710ce83ecd22eb7c5
diffusion,1,1,0,ok,114,0,1.233411243321285,1.2956457980135512,1.2512477434427098,1.2826352035140907,1.4926364211429146,1.073318491399862,1.1186481421853534,1.0348828001803532,1.2432930226528092,226.49122807017545,103.35964912280701,82.60526315789474,729.7017543859649,0.9739284136102518,0.8483245149911817,5.346188747731397,4.161290322580645,d52307ab782f6e72850ab113fc205768c5a602fa3713dcb79ed52a3b82bac9ec
diffusion,2,3,0,ok,114,0,1.2081925622567689,1.2671710220184564,1.2138685356270573,1.2570210358782452,1.4603531674211687,1.0516289238032592,1.0219964589363415,0.9993531420065238,1.2184491959930674,125.53508771929825,100.2719298245614,82.60526315789474,729.7017543859649,0.7308882015024304,0.6402116402116402,6.911124546553809,4.161290322580645,f6e413bbe5b6020103900ab76c7aef43b907bc962f83f23dc2e70d11ec56f254
diffusion,3,4,0,ok,114,0,1.2081925622567689,1.2671710220184564,1.2138685356270573,1.2570210358782452,1.4603531674211687,1.0516289238032592,1.0219964589363415,0.9993531420065238,1.2184491959930674,125.53508771929825,100.2719298245614,82.60526315789474,729.7017543859649,0.7308882015024304,0.6402116402116402,6.911124546553809,4.161290322580645,f6e413bbe5b6020103900ab76c7aef43b907bc962f83f23dc2e70d11ec56f254
diffusion,7,8,0,ok,114,0,1.2081925622567689,1.2671710220184564,1.2138685356270573,1.2570210358782452,1.4603531674211687,1.0516289238032592,1.0219964589363415,0.9993531420065238,1.2184491959930674,125.53508771929825,100.2719298245614,82.60526315789474,729.7017543859649,0.7308882015024304,0.6402116402116402,6.911124546553809,4.161290322580645,f6e413bbe5b6020103900ab76c7aef43b907bc962f83f23dc2e70d11ec56f254
diffusion,18,28,0,ok,114,0,2.3907947315246556,2.8311123219202434,2.308803228204311,2.4923795254653394,2.8744096453595485,1.5796004029580943,1.4201172738140109,2.0090765447797407,2.414542643880542,347.0,190.71929824561403,82.60526315789474,729.7017543859649,1.3349536014140522,1.0864197530864197,7.196954650777888,4.161290322580645,df5145d3f0917346be1962b7b46c13a3fa4fef00ace75088378224c47c55329d
diffusion,21,31,0,ok,114,0,1.1707784998134925,1.222576633192737,1.1665073802697248,1.2186964784513594,1.4136949660475218,1.0436214769729302,1.0363687025353794,0.9739725532219939,1.181187286097853,99.01754385964912,96.35964912280701,82.60526315789474,729.7017543859649,0.6871409633230225,0.6278659611992945,7.064308681672026,4.161290322580645,fe3eb8fe0c902228293ae9c9ae4e4693eb5bc507355288136fe0e86584b0678d
diffusion,24,34,0,ok,114,0,1.0199060071090396,1.0218179059645642,1.0292025061059784,1.060869375307373,1.2335689194418957,0.9396452828312699,0.8931562225039272,0.8428098379098643,1.02837668402206,93.32456140350877,85.01754385964912,82.60526315789474,729.7017543859649,0.6866990720282811,0.5943562610229277,6.236808236808237,4.161290322580645,89e42cd64029edda9763b38b8cf40859733d613705f54f9354d31e4df666fc6e
diffusion,28,38,1,ok,114,0,1.2371731944441133,1.3072078980058943,1.236062440267601,1.2875232681350348,1.4942941984520448,1.0802582907670526,1.053385183007255,1.025981810067244,1.2478383485884499,112.2280701754386,102.10526315789474,82.60526315789474,729.7017543859649,0.7114449845338047,0.6014109347442681,7.229813664596273,4.161290322580645,85dd1e26097271e7e7f0683f3bef6f4a3b23e063b9ce77f45b0454baaf9cb2e1
dino,1,1,0,ok,103,0,0.6903218656837685,0.6251204636217544,0.691864249186425,0.7544701885713789,1.0811159579552505,0.7633704837287753,0.7350519968865923,0.5382290862449474,0.7539946288585788,92.07766990291262,72.24271844660194,104.41747572815534,3629.864077669903,0.24164661855118952,0.34281200631911535,8.231194690265486,2.874899759422614,4a60799b8b7422825f555ed3550eb3cdca97b6e4a2b1520497ec058891c30da2
dino,2,2,0,ok,103,0,0.8383005097210103,0.8041836694879498,0.8393305439330545,0.91605892454506,1.3139238753645468,0.8958426007987913,0.8954357467710372,0.6585957128446456,0.9155276735974907,126.00970873786407,87.64077669902913,104.41747572815534,3629.864077669903,0.26303127506014434,0.36492890995260663,9.173780487804878,2.874899759422614,21e5a7eb1a209a0abc363a12988fef7f33e176aa1a232b4672761bdd45fde47c
dino,3,3,0,ok,103,0,0.8560774343908857,0.8254963355547189,0.8577405857740585,0.9355710772431282,1.3409372101690316,0.8895877951361284,0.8515127534020122,0.6637883994184125,0.935101578217131,92.41747572815534,89.5631067961165,104.41747572815534,3629.864077669903,0.2579524191392676,0.3459715639810427,9.55958549222798,2.874899759422614,bbe13db14aeff6a99d402a4ad77f79ba7ec798207b6a7a11b3d7fe5fe0e7c420
dino,4,4,0,ok,103,0,0.8560774343908857,0.8254963355547189,0.8577405857740585,0.9355710772431282,1.3409372101690316,0.8895877951361284,0.8515127534020122,0.6637883994184125,0.935101578217131,92.41747572815534,89.5631067961165,104.41747572815534,3629.864077669903,0.2579524191392676,0.3459715639810427,9.55958549222798,2.874899759422614,bbe13db14aeff6a99d402a4ad77f79ba7ec798207b6a7a11b3d7fe5fe0e7c420
dino,8,9,0,ok,103,0,0.9758764155890118,0.970404410974303,0.9773128777312877,1.0664346187060514,1.5291635900048774,0.9675474099746696,0.9605204998578358,0.7543078318650794,1.065899520847706,108.41747572815534,102.04854368932038,104.41747572815534,3629.864077669903,0.268644747393745,0.35545023696682465,10.458706467661692,2.874899759422614,516b9a99e1bcced6fa2444c5a958262e0845a2b8d1310a271580a0b6f4432762
dino,16,19,0,ok,103,0,1.16536998732088,1.1998629419505915,1.1655973965597397,1.2731824967843772,1.828107275958545,1.1411770987744492,1.1257111190369669,0.8991613900123492,1.2726177837323134,127.95145631067962,121.70873786407768,104.41747572815534,3629.864077669903,0.4659182036888532,0.6255924170616114,7.1921973608720595,2.874899759422614,7a6c22251d14102c5faa0add9a619059973e975299c3b06d481a0201ac76fc76
dino,18,25,1,ok,103,0,0.9096010764007242,0.8904146686671832,0.910553231055323,0.9939309541206038,1.4259626901837195,0.9310148157831061,0.9051155477162482,0.6990380931925079,0.9934002569950935,86.48543689320388,95.07766990291262,104.41747572815534,3629.864077669903,0.25634856990109595,0.34913112164297,10.211678832116789,2.874899759422614,ccf8de43980d504a7b981b3503e7270a9371f44a914a995f0184836c35d9bbf1
dq8gc,1,2,0,ok,92,0,0.6235491773843898,0.5246152849282432,0.6236370472490287,0.6679540011751454,0.8893788553501928,0.7079700323548989,0.7454689059576691,0.4792768680998268,0.6483056758207162,65.69565217391305,54.08695652173913,86.72826086956522,2348.6195652173915,0.25720823798627,0.33642691415313225,8.854092526690392,3.6517162471395883,839f938c4390248afbb2353d4443d7c6eb2a8f949ffd84bab94d94b63f4900a4
dq8gc,2,3,0,ok,92,0,0.7115816573079755,0.635884451147247,0.7113673392655722,0.7623136959530801,1.015156150338415,0.7642614387154801,0.7966333389154717,0.5464266443511299,0.7398849572342838,70.76086956521739,61.69565217391305,86.72826086956522,2348.6195652173915,0.2617848970251716,0.33874709976798145,9.923076923076923,3.6517162471395883,38292b28cdf4bd62d4e33b559a0a0cc1f82bf462e1f69d5169bcf56aa70b772d
